ChangedType,AddedTag,addedXpath,typeChanged,oldType,oldTag,oldXpath,newType,newTag,newXpath,removedTag,removedXpath
[PROP_CHANGED],,,id,<dfp_leaderboard_container_12>,div,/html/body/section[1]/div[4]/div[1]/div[13]/div[1],<dfp_leaderboard_container_11>,div,/html/body/section[1]/div[4]/div[1]/div[12]/div[1],,
[PROP_CHANGED],,,id,<mod-full-width-promo-9>,section,/html/body/section[1]/div[4]/div[1]/div[13]/section[1],<mod-full-width-promo-7>,section,/html/body/section[1]/div[4]/div[1]/div[12]/section[1],,
[NODE_ADDED],div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2],,,,,,,,,
[PROP_CHANGED],,,id,<>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1],<mod-card-15>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1],,
[NODE_ADDED],div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[2],,,,,,,,,
[PROP_CHANGED],,,id,<mod-card-21>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1],<>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1],,
[PROP_CHANGED],,,class,<m-FeatureCard__m-TextWrap m-TextWrap>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],<m-FeatureCard__m-ResponsiveImage m-FeatureCard__m-ResponsiveImage--3x2 m-ResponsiveImage m-ResponsiveImage--3x2>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],,
[NODE_REMOVED],,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[2]
[NODE_REMOVED],,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]
[NODE_REMOVED],,,,,,,,,,h4,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1]
[NODE_ADDED],a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/a[1],,,,,,,,,
[PROP_CHANGED],,,class,<m-FeatureCard__m-MediaWrap m-MediaWrap>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],<>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],,
[PROP_CHANGED],,,class,<m-FeatureCard__m-ResponsiveImage--Link>,a,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],<a-Button a-Button m-FeatureCard__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],,
[NODE_ADDED],svg,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/svg[1],,,,,,,,,
[NODE_ADDED],span,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],,,,,,,,,
[NODE_ADDED],header,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/header[1],,,,,,,,,
[PROP_CHANGED],,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[12],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[11],,
[PROP_CHANGED],,,id,<dfp_leaderboard_container_11>,div,/html/body/section[1]/div[4]/div[1]/div[12]/div[1],<dfp_leaderboard_container_10>,div,/html/body/section[1]/div[4]/div[1]/div[11]/div[1],,
[PROP_CHANGED],,,id,<mod-full-width-promo-8>,section,/html/body/section[1]/div[4]/div[1]/div[12]/section[1],<mod-full-width-promo-6>,section,/html/body/section[1]/div[4]/div[1]/div[11]/section[1],,
[NODE_ADDED],div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[4],,,,,,,,,
[PROP_CHANGED],,,id,<mod-card-20>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3],<mod-card-14>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3],,
[PROP_CHANGED],,,class,<o-FullWidthPromo__m-Card m-Card m-Card--Ulp>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3],<o-FullWidthPromo__m-Card m-Card m-Card--Gallery>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3],,
[PROP_CHANGED],,,class,<m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1],<a-Button a-Button m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1],,
[NODE_ADDED],span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1]/span[1],,,,,,,,,
[NODE_ADDED],span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/span[1],,,,,,,,,
[PROP_CHANGED],,,id,<mod-card-19>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[2],<mod-card-13>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2],,
[NODE_ADDED],a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2]/div[2]/a[1],,,,,,,,,
[NODE_ADDED],span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2]/div[2]/span[1],,,,,,,,,
[PROP_CHANGED],,,id,<mod-card-18>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[1],<mod-card-12>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[1],,
[NODE_REMOVED],,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[1]/div[3]/div[1]
[NODE_ADDED],a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[1]/div[2]/a[1],,,,,,,,,
