ChangedType,Dynamic?,AddedTag,addedXpath,typeChanged,oldType,oldTag,oldXpath,newType,newTag,newXpath,removedTag,removedXpath,DOM,CV,Result,Vista,GroundTruth
[PROP_CHANGED],,,,id,<mod-full-width-promo-12>,section,/html/body/section[1]/div[4]/div[1]/div[16]/section[1],<mod-full-width-promo-10>,section,/html/body/section[1]/div[4]/div[1]/div[15]/section[1],,,TP,FP,TP,FP,U
[PROP_CHANGED],Y,,,id,<mod-card-26>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[3],<mod-card-23>,div,/html/body/section[1]/div[4]/div[1]/div[15]/section[1]/div[1]/div[1]/div[1]/div[3],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-25>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[2],<mod-card-22>,div,/html/body/section[1]/div[4]/div[1]/div[15]/section[1]/div[1]/div[1]/div[1]/div[2],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-24>,div,/html/body/section[1]/div[4]/div[1]/div[16]/section[1]/div[1]/div[1]/div[1]/div[1],<mod-card-21>,div,/html/body/section[1]/div[4]/div[1]/div[15]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[15],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[14],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-11>,section,/html/body/section[1]/div[4]/div[1]/div[15]/section[1],<mod-full-width-promo-9>,section,/html/body/section[1]/div[4]/div[1]/div[14]/section[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-23>,div,/html/body/section[1]/div[4]/div[1]/div[15]/section[1]/div[1]/div[1]/div[1],<mod-card-20>,div,/html/body/section[1]/div[4]/div[1]/div[14]/section[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,a,/html/body/section[1]/div[4]/div[1]/div[15]/section[1]/div[1]/div[1]/div[1]/div[2]/a[1],FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[14],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[13],,,FP,,,,
[PROP_CHANGED],Y,,,id,<dfp_leaderboard_container_13>,div,/html/body/section[1]/div[4]/div[1]/div[14]/div[1],<dfp_leaderboard_container_12>,div,/html/body/section[1]/div[4]/div[1]/div[13]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-10>,section,/html/body/section[1]/div[4]/div[1]/div[14]/section[1],<mod-full-width-promo-8>,section,/html/body/section[1]/div[4]/div[1]/div[13]/section[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-22>,div,/html/body/section[1]/div[4]/div[1]/div[14]/section[1]/div[1]/div[1]/div[1]/div[1],<mod-card-19>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[13],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[12],,,FP,,,,
[PROP_CHANGED],Y,,,id,<dfp_leaderboard_container_12>,div,/html/body/section[1]/div[4]/div[1]/div[13]/div[1],<dfp_leaderboard_container_11>,div,/html/body/section[1]/div[4]/div[1]/div[12]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-9>,section,/html/body/section[1]/div[4]/div[1]/div[13]/section[1],<mod-full-width-promo-7>,section,/html/body/section[1]/div[4]/div[1]/div[12]/section[1],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1],<mod-card-15>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[2],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-21>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1],<>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-FeatureCard__m-TextWrap m-TextWrap>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],<m-FeatureCard__m-ResponsiveImage m-FeatureCard__m-ResponsiveImage--3x2 m-ResponsiveImage m-ResponsiveImage--3x2>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[2],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1],FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,h4,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[2]/h4[1],FP,,,,
[NODE_ADDED],Y,a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/a[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-FeatureCard__m-MediaWrap m-MediaWrap>,div,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],<>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-FeatureCard__m-ResponsiveImage--Link>,a,/html/body/section[1]/div[4]/div[1]/div[13]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],<a-Button a-Button m-FeatureCard__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1],,,FP,,,,
[NODE_ADDED],Y,svg,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/svg[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],,,,,,,,,,FP,,,,
[NODE_ADDED],,header,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/header[1],,,,,,,,,,FP,TP,TP,NA,Where to ear header. U
[PROP_CHANGED],Y,,,class,<parbase fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[12],<fullWidthPromo section>,div,/html/body/section[1]/div[4]/div[1]/div[11],,,FP,,,,
[PROP_CHANGED],Y,,,id,<dfp_leaderboard_container_11>,div,/html/body/section[1]/div[4]/div[1]/div[12]/div[1],<dfp_leaderboard_container_10>,div,/html/body/section[1]/div[4]/div[1]/div[11]/div[1],,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-full-width-promo-8>,section,/html/body/section[1]/div[4]/div[1]/div[12]/section[1],<mod-full-width-promo-6>,section,/html/body/section[1]/div[4]/div[1]/div[11]/section[1],,,FP,,,,
[NODE_ADDED],Y,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[4],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-20>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3],<mod-card-14>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3],,,FP,,,,
[PROP_CHANGED],Y,,,class,<o-FullWidthPromo__m-Card m-Card m-Card--Ulp>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3],<o-FullWidthPromo__m-Card m-Card m-Card--Gallery>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3],,,FP,,,,
[PROP_CHANGED],Y,,,class,<m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1],<a-Button a-Button m-Card__a-Button>,a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1],,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/a[1]/span[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[3]/div[2]/span[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-19>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[2],<mod-card-13>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2],,,FP,,,,
[NODE_ADDED],Y,a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2]/div[2]/a[1],,,,,,,,,,FP,,,,
[NODE_ADDED],Y,span,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[2]/div[2]/span[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,id,<mod-card-18>,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[1],<mod-card-12>,div,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,div,/html/body/section[1]/div[4]/div[1]/div[12]/section[1]/div[1]/div[1]/div[2]/div[1]/div[3]/div[1],FP,,,,
[NODE_ADDED],Y,a,/html/body/section[1]/div[4]/div[1]/div[11]/section[1]/div[1]/div[1]/div[2]/div[1]/div[2]/a[1],,,,,,,,,,FP,,,,
,,,,,,,,,,,,,,,,,
* Changed elements not detected by Web Evo,,,,,,,,,,,,,,,,,
ADD,DELETE,,,,,,,,,,,,,,,,
Shop,Chopped,,,,,,,,,,,,,,,,
Shows,,,,,,,,,,,,,,,,,
Schedule,,,,,,,,,,,,,,,,,
Online Closed Captioning,,,,,,,,,,,,,,,,,
"Discovery, Inc",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"* A/U/D in GroundTruth column indicates element is added/updated/deleted. Note w/o A/U/D means the element has already been counted, don't double count.",,,,,,,,,,,,,,,,,
