ChangedType,Dynamic?,AddedTag,addedXpath,typeChanged,oldType,oldTag,oldXpath,newType,newTag,newXpath,removedTag,removedXpath,DOM,CV,Result,Vista,GroundTruth
[NODE_ADDED],Y,ul,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[58]/ul[1],,,,,,,,,,FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[25],<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[57],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar45>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[25]/ul[1]/li[3]/span[1],<rating-star allstar35>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[57]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[24],<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[56],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar20>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[24]/ul[1]/li[3]/span[1],<rating-star allstar45>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[56]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar30>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[23]/ul[1]/li[3]/span[1],<rating-star allstar35>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[55]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar35>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[22]/ul[1]/li[3]/span[1],<rating-star allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[54]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_ADDED],,div,/html/body/div[5]/div[1]/div[1]/div[3]/div[10],,,,,,,,,,TP,FP,TP,NA,????div A
[PROP_CHANGED],Y,,,class,<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[21],<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[53],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar15>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[21]/ul[1]/li[3]/span[1],<rating-star allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[53]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<subject-rate>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[20]/ul[1]/li[3]/span[2],<text-tip>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[52]/ul[1]/li[3]/span[1],,,FP,,,,
[NODE_REMOVED],Y,,,,,,,,,,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[20]/ul[1]/li[3]/span[1],FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[19],<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[51],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar25>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[19]/ul[1]/li[3]/span[1],<rating-star allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[51]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[17],<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[49],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar30>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[17]/ul[1]/li[3]/span[1],<rating-star allstar40>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[49]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<rating-star allstar15>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[15]/ul[1]/li[3]/span[1],<rating-star allstar45>,span,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[47]/ul[1]/li[3]/span[1],,,FP,,,,
[PROP_CHANGED],Y,,,class,<ui-slide-item>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[14],<ui-slide-item s>,li,/html/body/div[5]/div[1]/div[1]/div[2]/div[2]/div[2]/ul[1]/li[46],,,FP,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
* Changed elements not detected by WebEvo,,,,,,,,,,,,,,,,,
ADD,,DELETE,,,,,,,,,,,,,,,
??,/html/body/div[3]/div/div[3]/ul/li[9],??,/html/body/div[3]/div/div[2]/ul/li[9],,,,,,,,,,,,,,
??,/html/body/div[3]/div/div[3]/ul/li[10],???,/html/body/div[5]/div[2]/span[2]/a[6],,,,,,,,,,,,,,
2018?????,/html/body/div[4]/div[2]/div/ul/li[8],,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"* A/U/D in GroundTruth column indicate element is added/updated/deleted. Note w/o A/U/D means the element has already been counted, don't double count.",,,,,,,,,,,,,,,,,
